StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
0	13	GO:0030097	hematopoiesis	hemopoiesis	The Zebrafish
14	19	GO:0005623	cells	cell	moons
30	34	GO:0005623	Cell	cell	ncod
68	79	GO:0006412	translation	translation	ctor 1γ, an
103	116	GO:0030097	Hematopoiesis	hemopoiesis	Hematopoiesis
126	139	GO:0030097	Hematopoiesis	hemopoiesis	Hematopoiesis
122	143	GO:0012501	programmed cell death	programmed	act Hematopoiesis is 
122	146	GO:0035162	embryonic hematopoiesis.	embryonic	act Hematopoiesis is pre
147	152	GO:0016265	dying	death	isely
144	155	GO:0006412	translation	translation	recisely or
202	207	GO:0005623	cells	cell	eins 
221	234	GO:0006351	transcription	transcription,	transcription
240	245	GO:0005623	cells	cell	ncert
275	280	GO:0005623	cells	cell	ssors
261	281	GO:0043249	erythroid maturation	erythrocyte	rs and corepressors.
290	295	GO:0005623	cells	cell	s in 
296	303	GO:0003675	protein	obsolete	he zebr
334	348	GO:0033620	nuclear bodies	Mei2	ifically disru
334	348	GO:1990251	nuclear bodies	Mmi1	ifically disru
334	348	GO:0016604	nuclear bodies	nuclear	ifically disru
338	349	GO:0003823	Antibodies,	antigen	ally disrup
338	349	GO:0019815	Antibodies,	B	ally disrup
338	349	GO:0042571	Antibodies,	immunoglobulin	ally disrup
357	366	GO:0097194	apoptotic	execution	mbryonic 
357	366	GO:0006915	apoptotic	apoptotic	mbryonic 
367	372	GO:0005623	cells	cell	nd ad
376	390	GO:0030097	hematopoiesis,	hemopoiesis	hematopoiesis,
388	392	GO:0005623	cell	cell	s, r
410	414	GO:0005623	cell	cell	 red
412	424	GO:0032502	development,	developmental	ed blood cel
457	472	GO:0010467	gene expression	gene	odes the zebraf
472	478	GO:0005623	cells,	cell	ish or
485	495	GO:0009058	Synthesis,	biosynthetic	of mammali
498	513	GO:0006351	transcriptional	transcription,	transcriptional
506	522	GO:0048468	cell development	cell	ptional intermed
604	629	GO:0060318	Definitive Erythropoiesis	definitive	d corepressors. During de
627	639	GO:0032502	development,	developmental	development,
685	697	GO:0032502	development,	developmental	 fail to exp
714	726	GO:0007369	gastrulation	gastrulation	s of hematop
725	733	GO:0003675	protein,	obsolete	poietic 
731	738	GO:0090504	epiboly	epiboly	c trans
737	742	GO:0005623	cells	cell	scrip
730	745	GO:0010467	gene expression	gene	ic transcriptio
750	759	GO:0097194	apoptosis	execution	tors, inc
750	759	GO:0006915	apoptosis	apoptotic	tors, inc
785	795	GO:0097194	apoptosis.	execution	apoptosis.
785	795	GO:0006915	apoptosis.	apoptotic	apoptosis.
811	825	GO:0009793	embryogenesis,	embryo	 mon mutant al
811	825	GO:0009792	embryogenesis,	embryo	 mon mutant al
811	825	GO:0009790	embryogenesis,	embryo	 mon mutant al
847	852	GO:0004617	serum	phosphoglycerate	ature
861	866	GO:0005623	cells	cell	ons, 
879	889	GO:0097194	apoptosis,	execution	expression
879	889	GO:0006915	apoptosis,	apoptotic	expression
906	916	GO:0003823	antibodies	antigen	1γ mRNA re
906	916	GO:0019815	antibodies	B	1γ mRNA re
906	916	GO:0042571	antibodies	immunoglobulin	1γ mRNA re
927	932	GO:0005623	cells	cell	onic 
931	937	GO:0005634	nuclei	nucleus	 hemat
932	937	GO:0005623	cells	cell	hemat
922	945	GO:0035162	embryonic hematopoiesis	embryonic	embryonic hematopoiesis
977	985	GO:0003675	proteins	obsolete	risingly
1001	1011	GO:0003823	antibodies	antigen	f zygotic 
1001	1011	GO:0019815	antibodies	B	f zygotic 
1001	1011	GO:0042571	antibodies	immunoglobulin	f zygotic 
1044	1056	GO:0051179	localization	localization	ventral meso
1066	1073	GO:0003675	protein	obsolete	g hemat
1101	1106	GO:0005623	Cells	cell	nitor
1107	1116	GO:0009058	formation	biosynthetic	formation
1131	1155	GO:0060216	definitive hematopoiesis	definitive	 expression. Transplanta
1167	1172	GO:0005623	cells	cell	 reve
