StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
0	12	GO:0051179	localization	localization	Diabetes Ins
32	53	GO:0005783	endoplasmic reticulum	endoplasmic	a Mutation in Aquapor
159	163	GO:0005623	cell	cell	e ki
173	185	GO:0051179	localization	localization	ncentrate ur
191	215	GO:1904116	response to vasopressin.	response	 response to vasopressin
211	217	GO:0005623	cells,	cell	ssin. 
234	242	GO:0003675	proteins	obsolete	th nephr
244	256	GO:0009986	cell surface	cell	enic diabete
291	296	GO:0005623	cells	cell	or mu
306	314	GO:0003675	proteins	obsolete	 the vas
340	355	GO:0051643	ER localization	endoplasmic	) gene or the v
357	361	GO:0005623	cell	cell	opre
362	367	GO:0004617	serum	phosphoglycerate	sin-s
385	389	GO:0005623	cell	cell	nnel
386	390	GO:0005623	cell	cell	nel 
389	401	GO:0009986	cell surface	cell	 aquaporin-2
395	403	GO:0003823	antibody	antigen	orin-2 (
395	403	GO:0019815	antibody	B	orin-2 (
395	403	GO:0042571	antibody	immunoglobulin	orin-2 (
383	404	GO:0005783	endoplasmic reticulum	endoplasmic	hannel aquaporin-2 (A
401	412	GO:0006280	mutagenesis	obsolete	 (Aqp2) gen
415	422	GO:0005623	cells),	cell	Develop
414	425	GO:0032502	Development	developmental	 Developmen
428	436	GO:0003675	protein,	obsolete	f a trea
509	514	GO:0005623	cells	cell	ough 
519	523	GO:0005623	cell	cell	rd g
539	547	GO:0003823	antibody	antigen	 of ethy
539	547	GO:0019815	antibody	B	 of ethy
539	547	GO:0042571	antibody	immunoglobulin	 of ethy
562	567	GO:0005623	Cells	cell	tagen
650	656	GO:0004617	serum,	phosphoglycerate	I, wit
691	699	GO:0003823	antibody	antigen	e. Unlik
691	699	GO:0019815	antibody	B	e. Unlik
691	699	GO:0042571	antibody	immunoglobulin	e. Unlik
720	732	GO:0009986	cell surface	cell	d murine mod
737	758	GO:0005783	endoplasmic reticulum	endoplasmic	f NDI, our mice survi
770	780	GO:0008152	metabolism	metabolic	ood and mo
829	837	GO:0003823	antibody	antigen	ous in v
829	837	GO:0019815	antibody	B	ous in v
829	837	GO:0042571	antibody	immunoglobulin	ous in v
834	839	GO:0007631	drank	feeding	n vit
853	858	GO:0004617	Serum	phosphoglycerate	 usin
886	891	GO:0005623	Cells	cell	ecess
960	965	GO:0046930	pore.	pore	 pore
997	1001	GO:0005623	Cell	cell	irec
1010	1016	GO:0005623	cells.	cell	n this
1029	1033	GO:0005623	cell	cell	f im
1035	1039	GO:0005623	cell	cell	oper
1049	1055	GO:0005623	cells.	cell	slocat
1052	1057	GO:0005623	cells	cell	catio
1063	1067	GO:0005623	cell	cell	he m
1154	1161	GO:0003675	protein	obsolete	 using 
1183	1187	GO:0005623	cell	cell	how 
1203	1211	GO:0003675	protein,	obsolete	 protein
1211	1216	GO:0005623	cells	cell	, AQP
1228	1233	GO:0005623	Cells	cell	retai
1239	1244	GO:0005623	cells	cell	 the 
1234	1247	GO:0070085	glycosylation	glycosylation	ed in the end
1243	1264	GO:0005783	endoplasmic reticulum	endoplasmic	 endoplasmic reticulu
1288	1300	GO:0051179	localization	localization	 localizatio
1309	1316	GO:0003675	protein	obsolete	rescued
1323	1327	GO:0005623	cell	cell	d-ty
1329	1337	GO:0003675	protein.	obsolete	 protein
1339	1344	GO:0005623	cells	cell	This 
1356	1363	GO:0003675	protein	obsolete	model a
1377	1386	GO:0016020	membranes	membrane	her mecha
1422	1431	GO:0003823	antibody.	antigen	 pharmaco
1422	1431	GO:0019815	antibody.	B	 pharmaco
1422	1431	GO:0042571	antibody.	immunoglobulin	 pharmaco
1438	1447	GO:0016020	membranes	membrane	 and gene
1439	1452	GO:0005576	extracellular	extracellular	and gene ther
1444	1453	GO:0043226	organelle	organelle	ene thera
1471	1479	GO:0016020	membrane	membrane	psis Nep
1505	1511	GO:0005623	cells,	cell	s (NDI
1510	1518	GO:0003823	antibody	antigen	I) is a 
1510	1518	GO:0019815	antibody	B	I) is a 
1510	1518	GO:0042571	antibody	immunoglobulin	I) is a 
1545	1554	GO:0060073	urination	micturition	 urinatio
1587	1592	GO:0016265	death	death	halam
1604	1616	GO:0051179	localization	localization	tuations whe
1639	1646	GO:0023052	signals	signaling	 signal
1651	1660	GO:0003823	antibody.	antigen	the kidne
1651	1660	GO:0019815	antibody.	B	the kidne
