StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
0	9	GO:0007613	). Memory	memory	Enhanced 
8	15	GO:0003675	protein	obsolete	 Odor D
52	58	GO:0007613	Memory	memory	Memory
63	71	GO:0007612	learning	learning	patially
80	90	GO:0003823	Antibodies	antigen	ed Switch 
80	90	GO:0019815	Antibodies	B	ed Switch 
80	90	GO:0042571	Antibodies	immunoglobulin	ed Switch 
93	107	GO:0032281	AMPA Receptors	AMPA	AMPA Receptors
115	121	GO:0007613	memory	memory	t Gene
144	150	GO:0007613	memory	memory	amino-
160	168	GO:0007612	learning	learning	5-methyl
202	208	GO:0007613	memory	memory	AMPARs
191	210	GO:0042048	olfactory behavior.	olfactory	receptors (AMPARs) 
228	236	GO:0007612	learning	learning	 dissect
235	242	GO:0003675	protein	obsolete	t molec
235	267	GO:0007611PHENOTYPE	learning, and memory phenotypes,	learning	t molecular mechanisms of sensor
254	273	GO:0008355	olfactory learning,	olfactory	sms of sensory codi
263	281	GO:0007612PHENOTYPE	learning phenotype	learning	nsory coding, lear
280	287	GO:0003675	protein	obsolete	rning, 
277	298	GO:0007611	learning, and memory.	learning	learning, and memory.
294	301	GO:0007613	memory,	memory	ory. In
298	304	GO:0007613	Memory	memory	 In th
297	307	GO:0003823	antibodies	antigen	. In this 
297	307	GO:0019815	antibodies	B	. In this 
297	307	GO:0042571	antibodies	immunoglobulin	. In this 
314	320	GO:0007613	memory	memory	we inv
344	350	GO:0007613	memory	memory	2+-per
346	355	GO:0007610	behavior.	behavior	-permeabl
358	366	GO:0007612	Learning	learning	MPARs in
367	386	GO:0042048	olfactory behavior.	olfactory	olfactory behavior.
440	446	GO:0007613	memory	memory	luR-B 
466	472	GO:0007613	memory	memory	n of u
488	494	GO:0007613	memory	memory	), bot
539	548	GO:0007612	learning,	learning	MPARs. Mi
544	550	GO:0007613	Memory	memory	. Mice
562	567	GO:0043336	rest,	site-specific	uncti
579	586	GO:0007613	memory.	memory	witch, 
584	591	GO:0003675	protein	obsolete	, speci
592	598	GO:0007613	Memory	memory	ically
631	638	GO:0003675	Protein	obsolete	factory
669	677	GO:0007612	learning	learning	learning
702	708	GO:0007613	memory	memory	nditio
703	709	GO:0007613	memory	memory	dition
692	712	GO:0035106	operant conditioning	operant	operant conditioning
729	736	GO:0007613	memory,	memory	memory,
733	739	GO:0007613	memory	memory	ry, ho
806	814	GO:0051235	storage.	maintenance	 ectopic
869	876	GO:0003675	protein	obsolete	 correl
891	898	GO:0007613	memory.	memory	ased ol
900	906	GO:0007613	memory	memory	ctory 
