StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
17	25	GO:0003823	antibody	antigen	 and cha
17	25	GO:0019815	antibody	B	 and cha
17	25	GO:0042571	antibody	immunoglobulin	 and cha
76	80	GO:0004239	maps	obsolete	t Ba
78	87	GO:0003823	antibody,	antigen	Backgroun
78	87	GO:0019815	antibody,	B	Backgroun
78	87	GO:0042571	antibody,	immunoglobulin	Backgroun
84	94	GO:0005694	chromosome	chromosome	ound We ha
154	169	GO:0005886	plasma membrane	plasma	ed ancient cons
175	184	GO:0003823	antibody.	antigen	domain pr
175	184	GO:0019815	antibody.	B	domain pr
175	184	GO:0042571	antibody.	immunoglobulin	domain pr
189	193	GO:0004239	maps	obsolete	 (AC
231	241	GO:0005694	chromosome	chromosome	ional stud
256	272	GO:0005886	plasma membrane.	plasma	 gene family, we
299	303	GO:0005623	cell	cell	zed 
343	353	GO:0005694	chromosome	chromosome	CDP gene f
354	362	GO:0016020	membrane	membrane	mily. Re
452	465	GO:0044214	transmembrane	spanning	4 bp and 2,74
452	465	GO:0016021	transmembrane	integral	4 bp and 2,74
490	499	GO:0003675	proteins.	obsolete	nd encode
508	516	GO:0003675	proteins	obsolete	proteins
546	554	GO:0003675	proteins	obsolete	o acids,
691	699	GO:0003823	antibody	antigen	erparts.
691	699	GO:0019815	antibody	B	erparts.
691	699	GO:0042571	antibody	immunoglobulin	erparts.
757	761	GO:0031672	band	A	hin 
873	881	GO:0003675	proteins	obsolete	proteins
880	890	GO:0003823	antibodies	antigen	s showed v
880	890	GO:0019815	antibodies	B	s showed v
880	890	GO:0042571	antibodies	immunoglobulin	s showed v
936	943	GO:0003675	protein	obsolete	protein
1016	1022	GO:0005623	cells.	cell	cobalt
1054	1062	GO:0003823	antibody	antigen	ly expre
1054	1062	GO:0019815	antibody	B	ly expre
1054	1062	GO:0042571	antibody	immunoglobulin	ly expre
1121	1125	GO:0005623	cell	cell	high
1172	1176	GO:0005623	cell	cell	pres
1207	1219	GO:0051179	localization	localization	nostaining o
1273	1285	GO:0051179	localization	localization	localization
1293	1309	GO:0005886	plasma membrane.	plasma	plasma membrane.
1331	1340	GO:0003823	antibody.	antigen	enes are 
1331	1340	GO:0019815	antibody.	B	enes are 
1331	1340	GO:0042571	antibody.	immunoglobulin	enes are 
1334	1342	GO:0003675	proteins	obsolete	s are ev
1422	1433	GO:0032502	development	developmental	development
1540	1548	GO:0003675	proteins	obsolete	orC prot
1544	1551	GO:0003675	protein	obsolete	protein
1587	1603	GO:0005886	plasma membrane.	plasma	plasma membrane.
1597	1604	GO:0003675	protein	obsolete	brane. 
1620	1641	GO:0008150	biological processes.	biological_process	ggest that Acdp is pr
1660	1668	GO:0003675	proteins	obsolete	proteins
1681	1694	GO:0006811	ion transport	ion	ion transport
1708	1713	GO:0005623	cells	cell	cells
1748	1756	GO:0003675	proteins	obsolete	 and cha
1777	1784	GO:0003675	protein	obsolete	ne fami
1818	1825	GO:0003675	protein	obsolete	protein
1840	1851	GO:0032502	development	developmental	ncodes four
1852	1859	GO:0003675	protein	obsolete	protein
1882	1890	GO:0003675	protein.	obsolete	 We foun
2086	2094	GO:0003675	proteins	obsolete	ple memb
2079	2098	GO:0002377	Antibody production	immunoglobulin	f multiple members 
2092	2100	GO:0003675	proteins	obsolete	mbers wi
2155	2162	GO:0003675	protein	obsolete	ed with
2174	2182	GO:0003675	proteins	obsolete	To facil
2179	2187	GO:0003675	protein.	obsolete	cilitate
2217	2224	GO:0003675	protein	obsolete	e ACDP 
2265	2275	GO:0003823	antibodies	antigen	Acdp, the 
2265	2275	GO:0019815	antibodies	B	Acdp, the 
2265	2275	GO:0042571	antibodies	immunoglobulin	Acdp, the 
2411	2418	GO:0003675	protein	obsolete	n ACDP 
2434	2443	GO:0016020	membranes	membrane	ed protei
2437	2444	GO:0003675	protein	obsolete	protein
2512	2522	GO:0003823	antibodies	antigen	n and tbla
2512	2522	GO:0019815	antibodies	B	n and tbla
2512	2522	GO:0042571	antibodies	immunoglobulin	n and tbla
2540	2548	GO:0003675	proteins	obsolete	e EST ma
2592	2615	GO:0050000	Chromosome localization	chromosome	 then identified. For e
2622	2631	GO:0003675	proteins,	obsolete	 EST H308
2632	2640	GO:0003675	proteins	obsolete	H12-5 co
2674	2687	GO:0044214	transmembrane	spanning	p2, 603299135
2674	2687	GO:0016021	transmembrane	integral	p2, 603299135
2696	2706	GO:0005694	chromosome	chromosome	dp3 and BG
2740	2748	GO:0003675	proteins	obsolete	-dT with
2754	2763	GO:0003675	proteins,	obsolete	 tail was
2792	2804	GO:0022831	ion channels	narrow	forward prim
2847	2855	GO:0003823	antibody	antigen	(olig-dT
2847	2855	GO:0019815	antibody	B	(olig-dT
2847	2855	GO:0042571	antibody	immunoglobulin	(olig-dT
2920	2927	GO:0003675	protein	obsolete	nding A
2953	2968	GO:0005886	plasma membrane	plasma	cts. To obtain 
2981	2988	GO:0003675	protein	obsolete	 sequen
3036	3044	GO:0003675	proteins	obsolete	sted PCR
3050	3057	GO:0003675	Protein	obsolete	combina
3080	3087	GO:0005634	nucleus	nucleus	n prime
3096	3101	GO:0005623	cells	cell	' UTR
3132	3144	GO:0051179	localization	localization	irectly sequ
3157	3162	GO:0005623	cells	cell	A con
3211	3219	GO:0003823	antibody	antigen	nes were
3211	3219	GO:0019815	antibody	B	nes were
3211	3219	GO:0042571	antibody	immunoglobulin	nes were
3244	3251	GO:0003675	protein	obsolete	a CITB 
3283	3288	GO:0005623	cells	cell	Genet
3334	3342	GO:0003823	antibody	antigen	 were fu
3334	3342	GO:0019815	antibody	B	 were fu
3334	3342	GO:0042571	antibody	immunoglobulin	 were fu
3401	3409	GO:0003675	protein.	obsolete	 of nucl
3425	3429	GO:0005623	cell	cell	and 
3423	3430	GO:0003675	protein	obsolete	e and e
3449	3456	GO:0003675	protein	obsolete	protein
3473	3482	GO:0003823	antibody.	antigen	cids (AA)
3473	3482	GO:0019815	antibody.	B	cids (AA)
3473	3482	GO:0042571	antibody.	immunoglobulin	cids (AA)
3541	3554	GO:0006811	ion transport	ion	 bp, 2,684 bp
3568	3574	GO:0005623	cells.	cell	of cDN
3573	3577	GO:0005623	cell	cell	NA s
3598	3606	GO:0003675	proteins	obsolete	deduced 
3606	3614	GO:0003675	proteins	obsolete	proteins
3671	3680	GO:0003675	proteins.	obsolete	 respecti
3776	3785	GO:0016020	membranes	membrane	membranes
3790	3797	GO:0003675	protein	obsolete	hased f
3896	3909	GO:0044214	transmembrane	spanning	ogies between
3896	3909	GO:0016021	transmembrane	integral	ogies between
4011	4020	GO:0003675	proteins.	obsolete	ast exon 
4043	4056	GO:0005622	intracellular	intracellular	 region seque
4116	4124	GO:0003675	protein.	obsolete	distribu
4283	4296	GO:0044214	transmembrane	spanning	r expressions
4283	4296	GO:0016021	transmembrane	integral	r expressions
4337	4342	GO:0005623	cells	cell	 the 
4353	4361	GO:0003675	proteins	obsolete	cript wa
4378	4391	GO:0005622	intracellular	intracellular	the skeleton 
4459	4463	GO:0043336	rest	site-specific	rest
4494	4499	GO:0005623	cells	cell	owed 
4522	4535	GO:0044214	transmembrane	spanning	ression in al
4522	4535	GO:0016021	transmembrane	integral	ression in al
4557	4565	GO:0003675	protein.	obsolete	highest 
4563	4568	GO:0005623	cells	cell	t exp
4566	4579	GO:0044214	Transmembrane	spanning	xpressions fo
4566	4579	GO:0016021	Transmembrane	integral	xpressions fo
4590	4600	GO:0003823	antibodies	antigen	e observed
4590	4600	GO:0019815	antibodies	B	e observed
4590	4600	GO:0042571	antibodies	immunoglobulin	e observed
4633	4642	GO:0003675	proteins.	obsolete	heart, an
4796	4801	GO:0005623	cells	cell	 bare
4870	4876	GO:0004617	serum,	phosphoglycerate	hat th
4939	4947	GO:0003823	antibody	antigen	hown). T
4939	4947	GO:0019815	antibody	B	hown). T
4939	4947	GO:0042571	antibody	immunoglobulin	hown). T
5012	5017	GO:0004617	serum	phosphoglycerate	on of
5036	5041	GO:0005623	cells	cell	ortan
5052	5060	GO:0003675	proteins	obsolete	proteins
5076	5096	GO:0008150	biological processes	biological_process	biological processes
5095	5103	GO:0003823	antibody	antigen	s in add
5095	5103	GO:0019815	antibody	B	s in add
5095	5103	GO:0042571	antibody	immunoglobulin	s in add
5122	5127	GO:0004617	serum	phosphoglycerate	ce co
5227	5232	GO:0004617	serum	phosphoglycerate	ily. 
5260	5265	GO:0005623	cells	cell	l mus
5354	5359	GO:0005623	cells	cell	hased
5506	5526	GO:0002377	Antibody production,	immunoglobulin	 proximal)and D19Mit
5559	5571	GO:0051179	localization	localization	ene maps sli
5863	5873	GO:0003823	antibodies	antigen	ence homol
5863	5873	GO:0019815	antibodies	B	ence homol
5863	5873	GO:0042571	antibodies	immunoglobulin	ence homol
5959	5970	GO:0003823	antibodies,	antigen	f both nucl
5959	5970	GO:0019815	antibodies,	B	f both nucl
5959	5970	GO:0042571	antibodies,	immunoglobulin	f both nucl
5961	5981	GO:0002377	antibody production.	immunoglobulin	both nucleotide and 
6023	6035	GO:0051179	localization	localization	e 1). The hi
6048	6054	GO:0005623	cells.	cell	ies we
6063	6071	GO:0003823	antibody	antigen	ed betwe
6063	6071	GO:0019815	antibody	B	ed betwe
6063	6071	GO:0042571	antibody	immunoglobulin	ed betwe
6145	6153	GO:0003823	antibody	antigen	7% of AA
6145	6153	GO:0019815	antibody	B	7% of AA
6145	6153	GO:0042571	antibody	immunoglobulin	7% of AA
6320	6328	GO:0003823	antibody	antigen	mologs, 
6320	6328	GO:0019815	antibody	B	mologs, 
6320	6328	GO:0042571	antibody	immunoglobulin	mologs, 
6390	6398	GO:0003675	proteins	obsolete	o its hu
6462	6470	GO:0003823	antibody	antigen	 bp of n
6462	6470	GO:0019815	antibody	B	 bp of n
6462	6470	GO:0042571	antibody	immunoglobulin	 bp of n
6546	6552	GO:0005623	cells.	cell	ept Ac
6604	6612	GO:0003823	antibody	antigen	 conserv
6604	6612	GO:0019815	antibody	B	 conserv
6604	6612	GO:0042571	antibody	immunoglobulin	 conserv
6633	6637	GO:0031672	band	A	5.3%
6654	6658	GO:0005623	cell	cell	nd 8
6698	6705	GO:0023052	signals	signaling	uman AC
6734	6738	GO:0005623	cell	cell	 dom
6780	6784	GO:0005623	cell	cell	nt s
