StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
13	24	GO:0032502	development	developmental	yloidosis f
89	95	GO:0023052	signal	signaling	zheime
115	119	GO:0031672	band	A	ackg
131	137	GO:0023052	signal	signaling	otease
190	200	GO:0003823	antibodies	antigen	m the amyl
190	200	GO:0019815	antibodies	B	m the amyl
190	200	GO:0042571	antibodies	immunoglobulin	m the amyl
285	296	GO:0032502	development	developmental	development
337	345	GO:0003823	antibody	antigen	 predict
337	345	GO:0019815	antibody	B	 predict
337	345	GO:0042571	antibody	immunoglobulin	 predict
392	400	GO:0003823	antibody	antigen	 brain, 
392	400	GO:0019815	antibody	B	 brain, 
392	400	GO:0042571	antibody	immunoglobulin	 brain, 
450	461	GO:0032502	development	developmental	development
522	531	GO:0007586	digestion	digestion	ed tissue
583	590	GO:0003675	protein	obsolete	rm stud
675	679	GO:0046930	pore	pore	othe
700	707	GO:0003675	protein	obsolete	ings We
699	707	GO:0043005	neurites	neuron	dings We
715	724	GO:0009058	synthesis	biosynthetic	nerated a
721	729	GO:0016020	membrane	membrane	d a tran
785	792	GO:0003675	protein	obsolete	 Aβ pro
804	817	GO:0005576	extracellular	extracellular	cted from tre
826	834	GO:0043005	neurites	neuron	th secre
866	870	GO:1990038	halo	Lewy	expr
878	884	GO:0019013	cored,	viral	nt APP
928	938	GO:0065007	regulation	biological	cycline. U
984	989	GO:0007568	Aging	aging	of AP
1077	1086	GO:0009058	synthesis	biosynthetic	nhibits t
1090	1094	GO:0045101	GFAP	obsolete	geni
1130	1139	GO:0031386	ubiquitin	protein	 and redu
1206	1212	GO:0023052	signal	signaling	n of t
1225	1234	GO:0009058	synthesis	biosynthetic	synthesis
1288	1297	GO:0009058	formation	biosynthetic	id pathol
1311	1320	GO:0009058	formation	biosynthetic	formation
1376	1384	GO:0003823	antibody	antigen	disequil
1376	1384	GO:0019815	antibody	B	disequil
1376	1384	GO:0042571	antibody	immunoglobulin	disequil
1409	1417	GO:0003823	antibody	antigen	uire far
1409	1417	GO:0019815	antibody	B	uire far
1409	1417	GO:0042571	antibody	immunoglobulin	uire far
1436	1445	GO:0009058	formation	biosynthetic	 than to 
1473	1482	GO:0009058	synthesis	biosynthetic	synthesis
1528	1537	GO:0009058	formation	biosynthetic	formation
1559	1572	GO:0006909	phagocytosis,	phagocytosis	 a considerab
1582	1588	GO:0023052	signal	signaling	 load,
1652	1663	GO:0003823	antibodies,	antigen	onstrates t
1652	1663	GO:0019815	antibodies,	B	onstrates t
1652	1663	GO:0042571	antibodies,	immunoglobulin	onstrates t
1738	1745	GO:0003675	protein	obsolete	 that a
1789	1799	GO:0003823	antibodies	antigen	t that arr
1789	1799	GO:0019815	antibodies	B	t that arr
1789	1799	GO:0042571	antibodies	immunoglobulin	t that arr
1809	1819	GO:0045120	Pronuclear	pronucleus	production
1883	1892	GO:0003823	antibody,	antigen	of pathol
1883	1892	GO:0019815	antibody,	B	of pathol
1883	1892	GO:0042571	antibody,	immunoglobulin	of pathol
1900	1905	GO:0007568	ages,	aging	 that
1921	1930	GO:0003823	antibody.	antigen	 may be i
1921	1930	GO:0019815	antibody.	B	 may be i
1921	1930	GO:0042571	antibody.	immunoglobulin	 may be i
1977	1986	GO:0007586	digestion	digestion	 once for
2029	2041	GO:0006954	inflammation	inflammatory	o clear. Int
2040	2050	GO:0045120	pronucleus	pronucleus	troduction
2062	2070	GO:0003823	antibody	antigen	de ago t
2062	2070	GO:0019815	antibody	B	de ago t
2062	2070	GO:0042571	antibody	immunoglobulin	de ago t
2095	2103	GO:0007618	matings.	mating	esis pre
2095	2103	GO:1990277	matings.	parasexual	esis pre
2095	2103	GO:0000747	matings.	conjugation	esis pre
2095	2103	GO:0009291	matings.	unidirectional	esis pre
2140	2145	GO:0019013	cored	viral	id-β 
2241	2246	GO:0007568	Aging	aging	iseas
2271	2276	GO:0019013	cored	viral	 for 
2344	2348	GO:0007568	ages	aging	muta
2381	2388	GO:0005625	soluble	obsolete	otein (
2561	2577	GO:0008088	axonal transport	axon	 as predicted, o
2557	2581	GO:0097418	neurofibrillary tangles,	neurofibrillary	 If, as predicted, overp
2629	2637	GO:0003823	antibody	antigen	leading 
2629	2637	GO:0019815	antibody	B	leading 
2629	2637	GO:0042571	antibody	immunoglobulin	leading 
2698	2702	GO:1990038	halo	Lewy	shou
2726	2731	GO:0019013	cored	viral	rse t
2728	2735	GO:0003675	protein	obsolete	e the p
2768	2775	GO:0003675	protein	obsolete	ia. Ear
2837	2844	GO:0003675	protein	obsolete	e, one 
2846	2855	GO:0031386	ubiquitin	protein	 the firs
2900	2904	GO:0045101	GFAP	obsolete	gges
2907	2938	GO:0045098	glial fibrillary acidic protein	type	 that treatments designed to re
2907	2938	GO:0045101	glial fibrillary acidic protein	obsolete	 that treatments designed to re
2938	2948	GO:0031386	Ubiquitin,	protein	duce amylo
