StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
8	17	GO:0009058	formation	biosynthetic	 Photorec
29	33	GO:0005623	Cell	cell	sing
78	86	GO:0003823	Antibody	antigen	Enhanced
78	86	GO:0019815	Antibody	B	Enhanced
78	86	GO:0042571	Antibody	immunoglobulin	Enhanced
103	116	GO:0007163	cell polarity	establishment	Abstract Rod 
137	141	GO:0005623	cell	cell	rs s
149	155	GO:0007601	vision	visual	vision
177	183	GO:0005623	cells;	cell	light 
209	214	GO:0005623	cells	cell	The d
238	242	GO:0019013	core	viral	tion
251	264	GO:0051179	localization;	localization	ght to stem f
284	299	GO:0010467	gene expression	gene	gene expression
310	319	GO:0009058	formation	biosynthetic	morpholog
327	333	GO:0023052	signal	signaling	 synap
328	342	GO:0006351	transcription.	transcription,	synaptic conne
352	360	GO:0003823	antibody	antigen	 In this
352	360	GO:0019815	antibody	B	 In this
352	360	GO:0042571	antibody	immunoglobulin	 In this
367	372	GO:0005623	cells	cell	 we h
375	390	GO:0010467	gene expression	gene	 examined the p
424	439	GO:0010467	Gene Expression	gene	degeneration 7 
488	494	GO:0023052	signal	signaling	d S-co
524	536	GO:0051179	localization	localization	t carries a 
539	550	GO:0008152	metabolism,	metabolic	ntaneous de
587	601	GO:0098754	detoxification	detoxification	, an orphan nu
598	610	GO:0043473	pigmentation	pigmentation	 nuclear rec
635	645	GO:0006096	glycolysis	glycolytic	r mutated 
662	666	GO:0005623	cell	cell	g mi
677	696	GO:0006006	glucose metabolism,	glucose	d in situ hybridiza
772	778	GO:0007602	opsin.	phototransduction	d numb
772	778	GO:0015053	opsin.	obsolete	d numb
772	778	GO:0016918	opsin.	retinal	d numb
772	778	GO:0009881	opsin.	photoreceptor	d numb
772	778	GO:0046876	opsin.	3,4-didehydroretinal	d numb
773	778	GO:0005623	cells	cell	 numb
803	808	GO:0005623	cells	cell	cells
800	818	GO:0006006	glucose metabolism	glucose	ng cells that ultr
814	819	GO:0005623	cells	cell	ultra
843	848	GO:0005623	cells	cell	e nor
836	857	GO:0006631	fatty acid metabolism	fatty	ar to be normal cones
868	878	GO:0006281	DNA repair	DNA	y, the maj
869	881	GO:0044297	cell bodies.	cell	, the majori
888	892	GO:0005623	cell	cell	he p
913	920	GO:0023052	signal,	signaling	rd7 ret
918	937	GO:0006006	glucose metabolism,	glucose	etina represent a m
940	945	GO:0005623	cells	cell	holog
943	955	GO:0051179	localization	localization	ogically hyb
959	963	GO:0005623	cell	cell	cell
1012	1029	GO:0007602	phototransduction	phototransduction	genes. In additio
1025	1042	GO:0032475	otolith formation	otolith	ition, in situ hy
1045	1052	GO:0007602	opsins,	phototransduction	dizatio
1045	1052	GO:0015053	opsins,	obsolete	dizatio
1045	1052	GO:0016918	opsins,	retinal	dizatio
1045	1052	GO:0009881	opsins,	photoreceptor	dizatio
1045	1052	GO:0046876	opsins,	3,4-didehydroretinal	dizatio
1053	1061	GO:0003823	antibody	antigen	 screeni
1053	1061	GO:0019815	antibody	B	 screeni
1053	1061	GO:0042571	antibody	immunoglobulin	 screeni
1062	1066	GO:0005623	cell	cell	g of
1070	1087	GO:0008081	phosphodiesterase	phosphoric	es shown to be up
1161	1166	GO:0005623	cells	cell	speci
1197	1203	GO:0005634	nuclei	nucleus	 a wid
1218	1233	GO:0010467	gene expression	gene	hemical functio
1234	1238	GO:0005623	Cell	cell	s, i
1241	1246	GO:0007602	opsin	phototransduction	uding
1241	1246	GO:0015053	opsin	obsolete	uding
1241	1246	GO:0016918	opsin	retinal	uding
