StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
15	20	GO:0030424	axons	axon	nt Ro
30	42	GO:0005163	neurotrophin	nerve	3 in Proprio
30	42	GO:0005165	neurotrophin	neurotrophin	3 in Proprio
38	43	GO:0030424	axons	axon	prioc
35	49	GO:0019230	Proprioceptive	proprioception	Proprioceptive
46	55	GO:0030425	dendrites	dendrite	ive Axon 
50	63	GO:0007411	Axon Guidance	axon	Axon Guidance
61	71	GO:0003823	antibodies	antigen	ce Abstrac
61	71	GO:0019815	antibodies	B	ce Abstrac
61	71	GO:0042571	antibodies	immunoglobulin	ce Abstrac
101	107	GO:0060004	reflex	reflex	uired 
110	121	GO:0007409	axon growth	axonogenesis	 propriocep
173	179	GO:0023052	signal	signaling	ene Ba
188	193	GO:0030424	axons	axon	 knoc
184	198	GO:0019230	proprioceptive	proprioception	NT-3 knockout 
199	204	GO:0030424	axons	axon	ice r
236	241	GO:0030424	axons	axon	for e
261	272	GO:0007409	axon growth	axonogenesis	axon growth
259	273	GO:0019230	proprioceptive	proprioception	r axon growth 
278	282	GO:0030424	axon	axon	e ab
297	304	GO:0003675	protein	obsolete	ignalin
296	306	GO:0023052	signaling.	signaling	signaling.
299	306	GO:0031430	midline	M	naling.
326	330	GO:0030424	axon	axon	hera
344	349	GO:0030424	axons	axon	axons
361	367	GO:0060004	reflex	reflex	 root 
383	394	GO:0060384	Innervation	innervation	roper traje
424	435	GO:0060384	innervation	innervation	oximity to 
474	481	GO:0005819	spindle	spindle	m. Peri
482	493	GO:0032502	development	developmental	herally, mu
514	525	GO:0060384	innervation	innervation	ent and Trk
536	541	GO:0030424	axons	axon	axons
546	560	GO:0019230	proprioceptive	proprioception	ot enter their
580	588	GO:0031430	midline,	M	trally, 
588	602	GO:0019230	proprioceptive	proprioception	proprioceptive
603	615	GO:0048668	axons branch	collateral	axons branch
608	622	GO:0019230	proprioceptive	proprioception	 branch in ect
649	663	GO:0019230	Proprioceptive	proprioception	cord, even cro
667	674	GO:0003675	protein	obsolete	g the m
673	681	GO:0031430	midline.	M	midline.
696	701	GO:0030424	Axons	axon	s rev
707	715	GO:0003823	antibody	antigen	emoattra
707	715	GO:0019815	antibody	B	emoattra
707	715	GO:0042571	antibody	immunoglobulin	emoattra
708	716	GO:0003823	antibody	antigen	moattrac
708	716	GO:0019815	antibody	B	moattrac
708	716	GO:0042571	antibody	immunoglobulin	moattrac
761	767	GO:0030424	axons.	axon	axons.
795	801	GO:0005623	cells,	cell	val fa
791	805	GO:0019230	proprioceptive	proprioception	urvival factor
802	811	GO:0003823	antibody,	antigen	tor NT-3 
802	811	GO:0019815	antibody,	B	tor NT-3 
802	811	GO:0042571	antibody,	immunoglobulin	tor NT-3 
806	811	GO:0030424	axons	axon	NT-3 
852	860	GO:0003823	antibody	antigen	lecule f
852	860	GO:0019815	antibody	B	lecule f
852	860	GO:0042571	antibody	immunoglobulin	lecule f
863	870	GO:0003675	protein	obsolete	muscle 
892	896	GO:0005623	cell	cell	hey 
962	970	GO:0005202	collagen	obsolete	is a key
991	1002	GO:0032502	development	developmental	development
1006	1020	GO:0019230	proprioceptive	proprioception	proprioceptive
1015	1020	GO:0030424	axons	axon	ptive
1029	1037	GO:0005819	spindles	spindle	o motor 
1051	1059	GO:0005819	spindles	spindle	and Fran
1059	1067	GO:0005202	Collagen	obsolete	k 1999; 
1064	1069	GO:0030424	axons	axon	9; Ch
1087	1100	GO:0007411	axon guidance	axon	ice deficient
1103	1111	GO:0005202	collagen	obsolete	 NT-3, i
1104	1118	GO:0019230	proprioceptive	proprioception	NT-3, its tyro
1119	1124	GO:0030424	axons	axon	ine k
1177	1182	GO:0005623	cells	cell	ific 
1189	1204	GO:0050918	chemoattraction	positive	iption factor R
1207	1219	GO:0005163	neurotrophin	nerve	3 display se
1207	1219	GO:0005165	neurotrophin	neurotrophin	3 display se
1281	1288	GO:0031430	midline	M	d loss 
1293	1298	GO:0030424	axons	axon	oprio
1321	1329	GO:0003823	antibody	antigen	al root 
1321	1329	GO:0019815	antibody	B	al root 
1321	1329	GO:0042571	antibody	immunoglobulin	al root 
1338	1347	GO:0005202	collagen.	obsolete	DRGs) or 
1353	1358	GO:0030424	axons	axon	axons
1350	1363	GO:0005163	neurotrophins	nerve	ir axons (Ern
1350	1363	GO:0005165	neurotrophins	neurotrophin	ir axons (Ern
1438	1442	GO:0030424	axon	axon	 199
1441	1446	GO:0030424	axons	axon	96; L
1549	1562	GO:0043005	nerve fibers.	neuron	, in the deve
1565	1571	GO:0030424	axons.	axon	ing li
1572	1577	GO:0030424	axons	axon	b bud
1608	1613	GO:0004235	pumps	obsolete	 of m
1611	1619	GO:0005202	collagen	obsolete	 muscle 
1637	1648	GO:0032502	development	developmental	development
1664	1675	GO:0007409	axon growth	axonogenesis	uwer 1994; 
1682	1688	GO:0030424	axons.	axon	 et al
1685	1690	GO:0030424	axons	axon	 al. 
1683	1695	GO:0031099	regeneration	regeneration	et al. 1996;
1698	1710	GO:0032502	development.	developmental	jo et al. 19
1728	1733	GO:0030424	axons	axon	axons
1778	1792	GO:0019230	proprioceptive	proprioception	cle spindle di
1793	1799	GO:0030424	axons,	axon	ferent
1803	1808	GO:0030424	axons	axon	on, f
1824	1829	GO:0030424	axons	axon	 spir
1832	1845	GO:0043679	nerve endings	axon	nerve endings
1834	1846	GO:0005163	neurotrophin	nerve	rve endings 
1834	1846	GO:0005165	neurotrophin	neurotrophin	rve endings 
1899	1904	GO:0030424	axons	axon	 anti
1910	1918	GO:0003823	antibody	antigen	antibody
1910	1918	GO:0019815	antibody	B	antibody
1910	1918	GO:0042571	antibody	immunoglobulin	antibody
1936	1943	GO:0031430	midline	M	imb bud
1946	1957	GO:0032502	development	developmental	ead to elim
1984	1989	GO:0004617	serum	phosphoglycerate	urons
1993	1999	GO:0060004	reflex	reflex	 decre
2004	2015	GO:0060384	innervation	innervation	innervation
2046	2050	GO:0030424	axon	axon	. 19
2047	2061	GO:0030484	muscle fibers.	obsolete	 1995, 1997). 
2047	2061	GO:0043292	muscle fibers.	contractile	 1995, 1997). 
2155	2162	GO:0031430	midline	M	tional 
2177	2185	GO:0005819	spindles	spindle	velopmen
2175	2186	GO:0032502	development	developmental	development
2189	2200	GO:0060384	innervation	innervation	 the propri
2251	2257	GO:0060004	reflex	reflex	reflex
2316	2324	GO:0005819	spindles	spindle	ractant 
2336	2341	GO:0030424	axons	axon	axons
2347	2351	GO:0005488	bind	binding	g th
2366	2380	GO:0019230	proprioceptive	proprioception	f their target
2381	2386	GO:0030424	axons	axon	direc
2431	2438	GO:0023052	signals	signaling	urons A
2508	2515	GO:0003675	protein	obsolete	protein
2513	2518	GO:0030424	axons	axon	in Ba
2533	2540	GO:0031430	midline	M	tinguis
2565	2578	GO:0005163	neurotrophins	nerve	neurotrophins
2565	2578	GO:0005165	neurotrophins	neurotrophin	neurotrophins
2580	2595	GO:0050918	Chemoattraction	positive	rom other effec
2607	2612	GO:0030424	Axons	axon	cient
2621	2626	GO:0030424	axons	axon	neuro
2626	2635	GO:0006810	transport	transport	ns no lon
2647	2660	GO:0005163	neurotrophins	nerve	neurotrophins
2647	2660	GO:0005165	neurotrophins	neurotrophin	neurotrophins
2749	2754	GO:0030424	axons	axon	onal 
2786	2793	GO:0031430	midline	M	te and 
2887	2901	GO:0019230	proprioceptive	proprioception	proprioceptive
2934	2938	GO:0030424	axon	axon	 dou
2959	2973	GO:0019230	proprioceptive	proprioception	8 h after birt
2978	2983	GO:0030424	axons	axon	ssaro
3023	3034	GO:0060384	Innervation	innervation	 double imm
3029	3044	GO:0050918	Chemoattraction	positive	e immunohistoch
3050	3056	GO:0030424	axons;	axon	y (Hua
3047	3061	GO:0019230	proprioceptive	proprioception	stry (Huang et
