StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
103	121	GO:0006006	Glucose Metabolism	glucose	Glucose Metabolism
171	190	GO:0030163	protein degradation	protein	large multimodular 
183	201	GO:0006007	glucose breakdown.	glucose	odular and pleiotr
206	214	GO:0003675	protein.	obsolete	protein.
211	220	GO:0008152	Metabolic	metabolic	in. Sever
211	220	GO:0007552	Metabolic	metamorphosis	in. Sever
264	274	GO:0003823	Antibodies	antigen	s interact
264	274	GO:0019815	Antibodies	B	s interact
264	274	GO:0042571	Antibodies	immunoglobulin	s interact
277	285	GO:0003675	proteins	obsolete	 specifi
303	308	GO:0005623	cells	cell	ve mo
314	332	GO:0051131	chaperone activity	chaperone-mediated	of RanBP2 have bee
314	332	GO:0006457	chaperone activity	protein	of RanBP2 have bee
314	332	GO:0003754	chaperone activity	obsolete	of RanBP2 have bee
314	332	GO:0006461	chaperone activity	protein	of RanBP2 have bee
314	332	GO:0044183	chaperone activity	protein	of RanBP2 have bee
314	332	GO:0051082	chaperone activity	unfolded	of RanBP2 have bee
390	398	GO:0033867	fasting.	Fas-activated	with Ran
518	524	GO:0040007	growth	growth	tifica
540	550	GO:0003823	antibodies	antigen	l partners
540	550	GO:0019815	antibodies	B	l partners
540	550	GO:0042571	antibodies	immunoglobulin	l partners
545	553	GO:0033867	fasting.	Fas-activated	tners of
558	564	GO:0033867	Fasted	Fas-activated	P2 and
601	607	GO:0005623	cells.	cell	 in a 
601	614	GO:0005739	mitochondria,	mitochondrion	 in a mouse m
636	643	GO:0007067	mitotic	mitotic	s in vi
640	650	GO:0003823	antibodies	antigen	 vitro and
640	650	GO:0019815	antibodies	B	 vitro and
640	650	GO:0042571	antibodies	immunoglobulin	 vitro and
648	662	GO:0046323	glucose uptake	glucose	nd in vivo and
677	684	GO:0016088	insulin	obsolete	th the 
676	687	GO:0009056	degradation	catabolic	ith the mit
669	690	GO:0051292	nuclear pore assembly	nuclear	lizes with the mitoch
676	695	GO:0051131	chaperone activity,	chaperone-mediated	ith the mitochondri
676	695	GO:0006457	chaperone activity,	protein	ith the mitochondri
676	695	GO:0003754	chaperone activity,	obsolete	ith the mitochondri
676	695	GO:0006461	chaperone activity,	protein	ith the mitochondri
676	695	GO:0044183	chaperone activity,	protein	ith the mitochondri
676	695	GO:0051082	chaperone activity,	unfolded	ith the mitochondri
713	722	GO:0003675	proteins.	obsolete	e, Cox11,
713	724	GO:0009056	degradation	catabolic	e, Cox11, a
722	726	GO:0005623	cell	cell	 and
728	733	GO:0005623	cell;	cell	he pa
744	755	GO:0006096	glycolysis,	glycolytic	glycolysis,
849	861	GO:0051179	localization	localization	xhibits stro
865	873	GO:0003675	proteins	obsolete	haperone
864	882	GO:0051131	chaperone activity	chaperone-mediated	chaperone activity
864	882	GO:0006457	chaperone activity	protein	chaperone activity
864	882	GO:0003754	chaperone activity	obsolete	chaperone activity
864	882	GO:0006461	chaperone activity	protein	chaperone activity
864	882	GO:0044183	chaperone activity	protein	chaperone activity
864	882	GO:0051082	chaperone activity	unfolded	chaperone activity
957	972	GO:0009987	cell physiology	cellular	rone role of Ra
967	975	GO:0003675	proteins	obsolete	of RanBP
984	991	GO:0005829	cytosol	cytosol	cytosol
1104	1108	GO:0005623	cell	cell	cell
1144	1156	GO:0009056	degradation.	catabolic	or of HKI, a
1209	1218	GO:0008152	Metabolic	metabolic	 over HKI
1209	1218	GO:0007552	Metabolic	metamorphosis	 over HKI
1211	1220	GO:0008152	metabolic	metabolic	ver HKI. 
1211	1220	GO:0007552	metabolic	metamorphosis	ver HKI. 
1218	1229	GO:0006096	glycolysis,	glycolytic	. To probe 
1270	1278	GO:0007610	behavior	behavior	role in 
1298	1309	GO:0008152	metabolism.	metabolic	e model har
1305	1324	GO:0097009	energy homeostasis.	energy	 harboring a geneti
1375	1382	GO:0003675	Protein	obsolete	/− are 
1531	1541	GO:0003823	antibodies	antigen	ral nervou
