StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
67	72	GO:0005623	cells	cell	s in 
95	101	GO:0023052	signal	signaling	ary ch
225	230	GO:0005623	cells	cell	rters
257	262	GO:0004617	serum	phosphoglycerate	) and
268	277	GO:0046903	secretion	secretion	 (encodin
319	328	GO:0046903	secretion	secretion	 rare aut
331	339	GO:0003823	antibody	antigen	mal rece
331	339	GO:0019815	antibody	B	mal rece
331	339	GO:0042571	antibody	immunoglobulin	mal rece
343	364	GO:0050892	intestinal absorption	intestinal	e disorder of sterol 
414	426	GO:0051179	Localization	localization	t sterol lev
436	443	GO:0003675	protein	obsolete	 upon t
451	463	GO:0071736	IgG antibody	IgG	ics of sitos
474	481	GO:0003675	protein	obsolete	ABCG5/s
480	485	GO:0005623	Cells	cell	stero
519	527	GO:0003823	antibody	antigen	othesize
519	527	GO:0019815	antibody	B	othesize
519	527	GO:0042571	antibody	immunoglobulin	othesize
596	605	GO:0016020	membrane.	membrane	yet been 
605	624	GO:0002377	antibody production	immunoglobulin	described in humans
626	635	GO:0046903	secretion	secretion	ith compl
673	683	GO:0003823	antibodies	antigen	These prot
673	683	GO:0019815	antibodies	B	These prot
673	683	GO:0042571	antibodies	immunoglobulin	These prot
675	683	GO:0003823	antibody	antigen	ese prot
675	683	GO:0019815	antibody	B	ese prot
675	683	GO:0042571	antibody	immunoglobulin	ese prot
679	688	GO:0003675	proteins,	obsolete	proteins,
714	723	GO:0046903	secretion	secretion	 humans, 
733	742	GO:0046903	secretion	secretion	sible for
773	783	GO:0046903	secretion,	secretion	y and bili
775	785	GO:0003823	antibodies	antigen	and biliar
775	785	GO:0019815	antibodies	B	and biliar
775	785	GO:0042571	antibodies	immunoglobulin	and biliar
794	804	GO:0046903	secretion.	secretion	secretion.
802	810	GO:0003823	antibody	antigen	n. Metho
802	810	GO:0019815	antibody	B	n. Metho
802	810	GO:0042571	antibody	immunoglobulin	n. Metho
817	825	GO:0045292	splicing	mRNA	rder to 
850	860	GO:0003823	antibodies	antigen	we created
850	860	GO:0019815	antibodies	B	we created
850	860	GO:0042571	antibodies	immunoglobulin	we created
866	875	GO:0046903	secretion	secretion	 targeted
897	904	GO:0003675	protein	obsolete	odel of
947	956	GO:0046903	secretion	secretion	-2 defici
955	964	GO:0016020	membranes	membrane	iency alo
1005	1013	GO:0016020	membrane	membrane	nd exhib
1026	1032	GO:0004239	mapped	obsolete	emia. 
1040	1044	GO:0005623	cell	cell	Mice
1061	1070	GO:0046903	secretion	secretion	g8 have s
1076	1081	GO:0019835	lysis	cytolysis	cantl
1086	1096	GO:0003823	antibodies	antigen	reased pla
1086	1096	GO:0019815	antibodies	B	reased pla
1086	1096	GO:0042571	antibodies	immunoglobulin	reased pla
1094	1104	GO:0046903	secretion,	secretion	lasma and 
1116	1137	GO:0001171	Reverse Transcription	reverse	 sterol levels (sitos
1137	1154	GO:0003824	enzyme activities	catalytic	terol and campest
1188	1196	GO:0045292	splicing	mRNA	ia. Inte
1226	1233	GO:0003675	protein	obsolete	s expre
1282	1302	GO:0006699	bile acid synthesis,	bile	n-2 deficient mice a
1321	1330	GO:0046903	secretion	secretion	w an apic
1335	1344	GO:0003823	antibody,	antigen	pression.
1335	1344	GO:0019815	antibody,	B	pression.
1335	1344	GO:0042571	antibody,	immunoglobulin	pression.
1354	1358	GO:0031672	band	A	y, A
1367	1375	GO:0003675	protein,	obsolete	cient mi
1371	1386	GO:0003824	enzyme activity	catalytic	t mice had an i
1389	1397	GO:0003823	antibody	antigen	ired abi
1389	1397	GO:0019815	antibody	B	ired abi
1389	1397	GO:0042571	antibody	immunoglobulin	ired abi
1415	1424	GO:0009058	Synthesis	biosynthetic	olesterol
1432	1436	GO:0031672	band	A	le, 
1495	1499	GO:0031672	band	A	also
1578	1586	GO:0035188	(hatched	hatching	t sitost
1610	1618	GO:0003823	antibody	antigen	reased l
1610	1618	GO:0019815	antibody	B	reased l
1610	1618	GO:0042571	antibody	immunoglobulin	reased l
1622	1631	GO:0046903	secretion	secretion	 of bilia
1641	1650	GO:0046903	secretion	secretion	secretion
1681	1685	GO:0005623	cell	cell	nclu
1688	1693	GO:0019835	lysis	cytolysis	n The
1697	1706	GO:0046903	secretion	secretion	ata indic
1702	1718	GO:0005886	Plasma membranes	plasma	ndicate that Abc
1746	1750	GO:0031672	band	A	or b
1763	1770	GO:0003675	Protein	obsolete	 secret
1764	1773	GO:0046903	secretion	secretion	secretion
1771	1779	GO:0003823	antibody	antigen	on and t
1771	1779	GO:0019815	antibody	B	on and t
1771	1779	GO:0042571	antibody	immunoglobulin	on and t
1788	1792	GO:0031672	band	A	of A
1816	1824	GO:0000224	PNGase F	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine	re profo
1825	1832	GO:0003675	protein	obsolete	nd effe
1839	1850	GO:0003823	antibodies,	antigen	 biliary ch
1839	1850	GO:0019815	antibodies,	B	 biliary ch
1839	1850	GO:0042571	antibodies,	immunoglobulin	 biliary ch
1846	1863	GO:0003824	enzyme activities	catalytic	y cholesterol sec
1857	1865	GO:0003823	antibody	antigen	ol secre
1857	1865	GO:0019815	antibody	B	ol secre
1857	1865	GO:0042571	antibody	immunoglobulin	ol secre
1860	1869	GO:0046903	secretion	secretion	secretion
1873	1882	GO:0046903	secretion	secretion	n sitoste
1882	1892	GO:0046903	secretion.	secretion	rol. Since
1902	1917	GO:0003824	enzyme activity	catalytic	itosterol secre
1912	1921	GO:0046903	secretion	secretion	secretion
1930	1940	GO:0005792	microsomes	obsolete	rved, alth
1969	1974	GO:0005623	cells	cell	stero
1997	2005	GO:0003675	Proteins	obsolete	ation su
2033	2043	GO:0003823	antibodies	antigen	 than by A
2033	2043	GO:0019815	antibodies	B	 than by A
2033	2043	GO:0042571	antibodies	immunoglobulin	 than by A
2062	2072	GO:0016020	membranes.	membrane	 be respon
2073	2082	GO:0016020	Membranes	membrane	ible for 
2086	2095	GO:0046903	secretion	secretion	secretion
2077	2099	GO:0005783	endoplasmic reticulum.	endoplasmic	 for its secretion int
2103	2108	GO:0031672	band.	A	le. B
2125	2129	GO:0005623	cell	cell	ion 
2165	2175	GO:0005792	Microsomes	obsolete	stine is a
2175	2186	GO:0003823	antibodies.	antigen	n important
