StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
76	85	GO:0009058	formation	biosynthetic	formation
121	126	GO:0005623	cells	cell	mbryo
176	183	GO:0042600	chorion	chorion	ed prot
179	186	GO:0003675	protein	obsolete	protein
184	197	GO:0030097	hematopoiesis	hemopoiesis	in mutated by
201	215	GO:0001570	vasculogenesis	vasculogenesis	yglutamine exp
218	226	GO:0023052	signals,	signaling	ion in H
251	277	GO:0090009	primitive streak formation	primitive	equired in extraembryonic 
296	309	GO:0007369	gastrulation,	gastrulation	gastrulation,
322	349	GO:0048341	paraxial mesoderm formation	paraxial	its activities in nutrition
370	382	GO:0032502	development.	developmental	 developing 
452	461	GO:0023052	signaling	signaling	hybridiza
502	515	GO:0009653	morphogenesis	anatomical	morphogenesis
506	515	GO:0023052	signaling	signaling	hogenesis
632	641	GO:0006810	transport	transport	enes appe
646	655	GO:0046903	secretion	secretion	ormal but
671	680	GO:0009058	formation	biosynthetic	s exhibit
690	698	GO:0023052	signals.	signaling	combinat
740	746	GO:0023052	signal	signaling	horten
875	886	GO:0032502	development	developmental	ll1 express
933	946	GO:0007369	gastrulation.	gastrulation	uced Otx2 exp
996	1013	GO:0060322	head development.	head	head development.
1267	1272	GO:0004617	serum	phosphoglycerate	erior
1372	1386	GO:0048513	organogenesis,	organ	gle primitive 
1456	1465	GO:0009058	formation	biosynthetic	d anterio
1460	1469	GO:0023052	signaling	signaling	terior vi
1536	1541	GO:0005623	cells	cell	tial 
1583	1592	GO:0009058	formation	biosynthetic	formation
1679	1688	GO:0009058	formation	biosynthetic	 dynamic 
1688	1694	GO:0040007	growth	growth	growth
1735	1747	GO:0038092	nodal signal	nodal	ndings provi
1769	1779	GO:0009058	formation,	biosynthetic	g points f
1856	1871	GO:0010467	gene expression	gene	he extraembryon
1917	1929	GO:0032502	development.	developmental	development.
1928	1934	GO:0004617	serum,	phosphoglycerate	. This
2004	2015	GO:0032502	development	developmental	y which the
