StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
0	10	GO:0023052	signaling,	signaling	Dopamine D
67	75	GO:0007612	learning	learning	learning
73	81	GO:0007612	learning	learning	ng in C5
142	151	GO:0023052	signaling	signaling	l signali
144	153	GO:0023052	signaling	signaling	signaling
185	193	GO:0007612	learning	learning	, and st
240	247	GO:0007612	learned	learning	ing div
291	299	GO:0007610	behavior	behavior	salience
327	333	GO:0023052	signal	signaling	signal
364	373	GO:0023052	signaling	signaling	guiding g
397	407	GO:0007610	behaviors.	behavior	behaviors.
440	449	GO:0023052	signaling	signaling	signaling
455	463	GO:0007612	learning	learning	diated t
507	515	GO:0007612	learning	learning	h a role
568	577	GO:0007610	behaviors	behavior	behaviors
595	604	GO:0023052	signaling	signaling	ed, an ex
612	620	GO:0007612	learning	learning	nvolveme
617	625	GO:0007612	learning	learning	ement of
662	670	GO:0007612	learning	learning	tablishe
724	733	GO:0023052	signaling	signaling	signaling
774	783	GO:0007612	learning,	learning	learning,
775	795	GO:0008306	associative learning	associative	earning, we compared
866	874	GO:0007612	learning	learning	 wild-ty
874	895	GO:0008306	associative learning.	associative	pe mice with respect 
911	919	GO:0007612	learning	learning	 to atta
984	1004	GO:0008306	associative learning	associative	ion) and disengage f
1065	1070	GO:0007612	learn	learning	nting
1099	1109	GO:0007612	learning).	learning	learning).
1106	1114	GO:0007612	learning	learning	g). Resu
1118	1128	GO:0023052	signaling,	signaling	Mildly foo
1143	1152	GO:0007610	behaviors	behavior	le wild-t
1168	1176	GO:0007612	learning	learning	 D2 rece
1204	1211	GO:0007612	learned	learning	learned
1220	1228	GO:0023052	signaled	signaling	eve and 
1302	1307	GO:0005623	cells	cell	oth g
1313	1321	GO:0023052	signaled	signaling	es readi
1324	1331	GO:0007612	learned	learning	learned
1316	1336	GO:0008306	associative learning	associative	readily learned to d
1371	1391	GO:0008306	associative learning	associative	h sterile sand in or
1409	1417	GO:0007612	learning	learning	ried foo
1473	1481	GO:0007610	behavior	behavior	ce requi
1580	1589	GO:0023052	signaling	signaling	ith a dif
1629	1637	GO:0007612	learning	learning	e of the
1678	1684	GO:0023052	signal	signaling	cer (f
