StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
29	38	GO:0023052	signaling	signaling	signaling
51	60	GO:0023052	signaling	signaling	 kidney d
52	70	GO:0001822	kidney development	kidney	kidney development
72	83	GO:0032502	development	developmental	bstract Bac
116	129	GO:0048513	organogenesis	organ	phila encodes
129	137	GO:0003675	proteins	obsolete	 an esse
136	145	GO:0023052	signaling	signaling	ential co
186	195	GO:0023052	signaling	signaling	scription
182	210	GO:0005667	transcription factor complex	transcription	transcription factor complex
206	225	GO:0002377	antibody production	immunoglobulin	plex of canonical W
219	229	GO:0023052	signaling.	signaling	ical Wnt s
228	238	GO:0023052	signaling.	signaling	signaling.
234	242	GO:0003675	proteins	obsolete	ing. To 
253	258	GO:0005623	cells	cell	rstan
307	316	GO:0023052	signaling	signaling	 signalin
308	317	GO:0023052	signaling	signaling	signaling
321	330	GO:0023052	signaling	signaling	kidney de
321	340	GO:0001822	kidney development,	kidney	kidney development,
350	354	GO:0005488	bind	binding	muta
396	406	GO:0003823	antibodies	antigen	logs, Pygo
396	406	GO:0019815	antibodies	B	logs, Pygo
396	406	GO:0042571	antibodies	immunoglobulin	logs, Pygo
517	527	GO:0023052	signaling.	signaling	almost cer
525	529	GO:0005488	bind	binding	erta
598	603	GO:0005488	bound	binding	xcept
595	604	GO:0023052	signaling	signaling	e excepti
624	633	GO:0023052	signaling	signaling	er birth,
665	673	GO:0003823	antibody	antigen	 agenesi
665	673	GO:0019815	antibody	B	 agenesi
665	673	GO:0042571	antibody	immunoglobulin	 agenesi
683	694	GO:0032502	development	developmental	retardation
699	709	GO:0003823	antibodies	antigen	ered kidne
699	709	GO:0019815	antibodies	B	ered kidne
699	709	GO:0042571	antibodies	immunoglobulin	ered kidne
709	718	GO:0023052	signaling	signaling	y develop
704	723	GO:0001822	kidney development,	kidney	kidney development,
772	784	GO:0032502	development.	developmental	Pygo1 homozy
832	842	GO:0023052	signaling.	signaling	with no de
852	861	GO:0023052	signaling	signaling	evelopmen
894	909	GO:0010467	gene expression	gene	omozygous mutan
964	974	GO:0023052	signaling,	signaling	e BAT-gal 
1010	1019	GO:0023052	signaling	signaling	signaling
1023	1044	GO:0010467	genes with expression	gene	wed reduced levels of
1073	1083	GO:0023052	signaling.	signaling	-/- mutant
1113	1132	GO:0001822	kidney development.	kidney	ion in degree of di
1126	1135	GO:0023052	signaling	signaling	 of dimin
1221	1231	GO:0023052	signaling.	signaling	idney, wit
1271	1279	GO:0003675	protein.	obsolete	artment.
1275	1285	GO:0023052	signaling.	signaling	ent. Confo
1277	1286	GO:0023052	signaling	signaling	t. Confoc
1360	1383	GO:0001763	branching morphogenesis	morphogenesis	eteric bud and metaneph
1423	1436	GO:0005702	constriction,	polytene	nching morpho
1420	1443	GO:0001763	Branching morphogenesis	morphogenesis	Branching morphogenesis
1465	1485	GO:0007507	cardiac development,	heart	as altered, with exp
1514	1524	GO:0023052	signaling.	signaling	nsity, pro
1546	1565	GO:0007165	signal transduction	signal	the smaller size of
1610	1619	GO:0009058	formation	biosynthetic	 expansio
1627	1636	GO:0023052	signaling	signaling	 zone of 
1644	1655	GO:0032502	development	developmental	d mesenchym
1691	1701	GO:0009058	formation,	biosynthetic	formation,
1701	1718	GO:0006396	RNA was processed	RNA	 however, proceed
1782	1791	GO:0023052	signaling	signaling	veral gen
1806	1818	GO:0051179	localization	localization	xcl13, Slc5a
1830	1838	GO:0003675	proteins	obsolete	2 and Ti
1843	1852	GO:0023052	signaling	signaling	s, which 
1856	1870	GO:0072006	nephrogenesis.	nephron	esent candidat
1856	1870	GO:0001822	nephrogenesis.	kidney	esent candidat
1887	1906	GO:0001822	kidney development.	kidney	kidney development.
1982	1991	GO:0023052	signaling	signaling	rphogenes
1970	1993	GO:0001763	branching morphogenesis	morphogenesis	branching morphogenesis
1992	2002	GO:0023052	signaling.	signaling	s of the u
2012	2016	GO:0005623	cell	cell	d du
2021	2040	GO:0001822	kidney development.	kidney	kidney development.
2063	2068	GO:0005623	cells	cell	tivel
2103	2112	GO:0003675	proteins.	obsolete	dney, as 
2138	2144	GO:0023052	signal	signaling	s, ind
2219	2229	GO:0023052	signaling.	signaling	ls and Dro
2265	2273	GO:0003675	proteins	obsolete	 genes a
2318	2327	GO:0023052	signaling	signaling	signaling
2358	2366	GO:0005634	nucleus,	nucleus	t rather
2382	2391	GO:0023052	signaling	signaling	ntitative
2399	2409	GO:0023052	signaling.	signaling	cers, or m
2426	2432	GO:0023052	signal	signaling	 signa
2427	2433	GO:0023052	signal	signaling	signal
